@Version:0.9.1
@SampleID:gsa

@@SEQUENCEID	BINID	TAXID	_LENGTH
RH|P|C11484	1220_Z	1663	3064
RH|P|C35698	1220_Z	1663	10345
RH|P|C33647	1220_Z	1663	1242
RH|P|C41613	1220_Z	1663	4144
RH|P|C1075	1220_Z	1663	29449
RH|P|C37848	1220_Z	1663	1668
RH|P|C33303	1220_Z	1663	42733
RH|P|C20108	1220_Z	1663	75143
RH|P|C595	1220_Z	1663	410
RH|P|C1605	1220_Z	1663	8301
RH|P|C33884	1220_Z	1663	3645
RH|P|C26146	1220_Z	1663	9441
RH|P|C7976	1220_Z	1663	104065
RH|P|C9235	1220_Z	1663	3477
RH|P|C8202	1220_Z	1663	38425
RH|P|C14688	1220_Z	1663	9478
RH|P|C31349	1220_Z	1663	6446
RH|P|C18661	1220_Z	1663	793
RH|P|C21716	1220_Z	1663	5691
RH|P|C27947	1220_Z	1663	5317
RH|P|C11543	1220_Z	1663	2365
RH|P|C12904	1220_Z	1663	43164
RH|P|C9146	1220_Z	1663	1279
RH|P|C32311	1220_Z	1663	8335
RH|P|C490	1220_Z	1663	4011
RH|P|C30689	1220_Z	1663	2513
RH|P|C32609	1220_Z	1663	12918
RH|P|C29502	1220_Z	1663	437
RH|P|C894	1220_Z	1663	8050
RH|P|C7443	1220_Z	1663	3557
RH|P|C13314	1220_Z	1663	5648
RH|P|C20523	1220_Z	1663	7341
RH|P|C23269	1220_Z	1663	431
RH|P|C32895	1220_Z	1663	52479
RH|P|C40359	1220_Z	1663	13243
RH|P|C9846	1220_Z	1663	44514
RH|P|C34030	1220_Z	1663	272
RH|P|C16912	1220_Z	1663	18443
RH|P|C2246	1220_Z	1663	9193
RH|P|C4175	1220_Z	1663	279
RH|P|C6626	1220_Z	1663	3473
RH|P|C12549	1220_Z	1663	15156
RH|P|C31756	1220_Z	1663	14196
RH|P|C6644	1220_Z	1663	17254
RH|P|C40777	1220_Z	1663	4116
RH|P|C38293	1220_Z	1663	619
RH|P|C36963	1220_Z	1663	10219
RH|P|C21975	1220_Z	1663	25184
RH|P|C15302	1220_Z	1663	58747
RH|P|C23737	1220_Z	1663	991
RH|P|C34869	1220_Z	1663	12767
RH|P|C22517	1220_Z	1663	3482
RH|P|C37063	1220_Z	1663	904
RH|P|C37498	1220_Z	1663	13226
RH|P|C23613	1220_Z	1663	5419
RH|P|C29531	1220_Z	1663	2153
RH|P|C29791	1220_Z	1663	3544
RH|P|C41327	1220_Z	1663	7793
RH|P|C29064	1220_Z	1663	10865
RH|P|C3337	1220_Z	1663	6804
RH|P|C28588	1220_Z	1663	14491
RH|P|C26482	1220_Z	1663	319
RH|P|C38113	1220_Z	1663	527
RH|P|C32908	1220_Z	1663	738
RH|P|C4588	1220_Z	1663	338
RH|P|C19151	1220_Z	1663	16027
RH|P|C29541	1220_Z	1663	6364
RH|P|C31062	1220_Z	1663	2326
RH|P|C23390	1220_Z	1663	52486
RH|P|C21599	1220_Z	1663	14159
RH|P|C8876	1220_Z	1663	27996
RH|P|C34963	1220_Z	1663	34002
RH|P|C7126	1220_Z	1663	43458
RH|P|C38492	1220_Z	1663	5327
RH|P|C24756	1220_Z	1663	20594
RH|P|C2589	1220_Z	1663	398
RH|P|C32793	1220_Z	1663	11617
RH|P|C6744	1220_Z	1663	1724
RH|P|C13929	1220_Z	1663	4241
RH|P|C36649	1220_Z	1663	16873
RH|P|C37802	1220_Z	1663	15061
RH|P|C35900	1220_Z	1663	18333
RH|P|C12515	1220_Z	1663	20360
RH|P|C41305	1220_Z	1663	6311
RH|P|C18968	1220_Z	1663	846
RH|P|C32869	1220_Z	1663	1855
RH|P|C26886	1220_Z	1663	5141
RH|P|C10852	1220_Z	1663	15212
RH|P|C32395	1220_Z	1663	3619
RH|P|C38739	1220_Z	1663	37090
RH|P|C40306	1220_Z	1663	724
RH|P|C13060	1220_Z	1663	17829
RH|P|C1599	1220_Z	1663	3478
RH|P|C976	1220_Z	1663	5765
RH|P|C502	1220_Z	1663	16880
RH|P|C10832	1220_Z	1663	6435
RH|P|C22999	1220_Z	1663	19123
RH|P|C5904	1220_Z	1663	2983
RH|P|C28389	1220_Z	1663	8396
RH|P|C31776	1220_Z	1663	5745
RH|P|C553	1220_Z	1663	4594
RH|P|C28574	1220_Z	1663	150
RH|P|C18119	1220_Z	1663	3336
RH|P|C17355	1220_Z	1663	607
RH|P|C37184	1220_Z	1663	1039
RH|P|C69	1220_Z	1663	15324
RH|P|C4016	1220_Z	1663	48319
RH|P|C20471	1220_Z	1663	852
RH|P|C1396	1220_Z	1663	1395
RH|P|C3722	1220_Z	1663	33884
RH|P|C17649	1220_Z	1663	20849
RH|P|C23986	1220_Z	1663	2732
RH|P|C9279	1220_Z	1663	20711
RH|P|C17941	1220_Z	1663	21616
RH|P|C14822	1220_Z	1663	6166
RH|P|C20083	1220_Z	1663	8941
RH|P|C940	1220_Z	1663	42950
RH|P|C13998	1220_Z	1663	7973
RH|P|C677	1220_Z	1663	33302
RH|P|C32030	1220_Z	1663	18975
RH|P|C5604	1220_Z	1663	24011
RH|P|C29452	1220_Z	1663	5519
RH|P|C9278	1220_Z	1663	21293
RH|P|C29736	1220_Z	1663	5651
RH|P|C25332	1220_Z	1663	12056
RH|P|C26677	1220_Z	1663	31582
RH|P|C24768	1220_Z	1663	1357
RH|P|C31452	1220_Z	1663	2057
RH|P|C26024	1220_Z	1663	6683
RH|P|C23071	1220_Z	1663	7116
RH|P|C11163	1220_Z	1663	32107
RH|P|C10152	1220_Z	1663	6595
RH|P|C21170	1220_Z	1663	5071
RH|P|C32415	1220_Z	1663	33743
RH|P|C15003	1220_Z	1663	23852
RH|P|C34997	1220_Z	1663	20550
RH|P|C16306	1220_Z	1663	11248
RH|P|C37069	1220_Z	1663	32360
RH|P|C40673	1220_Z	1663	6013
RH|P|C1422	1220_Z	1663	296
RH|P|C16071	1220_Z	1663	366
RH|P|C31862	1220_Z	1663	43154
RH|P|C1238	1220_Z	1663	1385
RH|P|C32974	1220_Z	1663	39810
RH|P|C5955	1220_Z	1663	13674
RH|P|C24797	1220_Z	1663	26141
RH|P|C3707	1220_Z	1663	21150
RH|P|C32659	1220_Z	1663	1992
RH|P|C28572	1220_Z	1663	12400
RH|P|C13883	1220_Z	1663	2114
RH|P|C7515	1220_Z	1663	593
RH|P|C8564	1220_Z	1663	477
RH|P|C3006	1220_Z	1663	23305
RH|P|C1864	1220_Z	1663	2494
RH|P|C29504	1220_Z	1663	5695
RH|P|C35194	1220_Z	1663	24764
RH|P|C41741	1220_Z	1663	11230
RH|P|C13318	1220_Z	1663	656
RH|P|C8693	1220_Z	1663	503
RH|P|C16675	1220_Z	1663	1221
RH|P|C18749	1220_Z	1663	19590
RH|P|C38944	1220_Z	1663	11818
RH|P|C39372	1220_Z	1663	3682
RH|P|C33698	1220_Z	1663	2105
RH|P|C41085	1220_Z	1663	679
RH|P|C6997	1220_Z	1663	3016
RH|P|C15507	1220_Z	1663	34681
RH|P|C24191	1220_Z	1663	31150
RH|P|C19257	1220_Z	1663	4638
RH|P|C32503	1220_Z	1663	10231
RH|P|C10240	1220_Z	1663	25702
RH|P|C28754	1220_Z	1663	3813
RH|P|C5841	1220_Z	1663	907
RH|P|C17868	1220_Z	1663	5360
RH|P|C34681	1220_Z	1663	277
RH|P|C31599	1220_Z	1663	402
RH|P|C12757	1220_Z	1663	414
RH|P|C32861	1220_Z	1663	235
RH|P|C21784	1220_Z	1663	27683
RH|P|C3605	1220_Z	1663	4326
RH|P|C14126	1220_Z	1663	19242
RH|P|C40040	1220_Z	1663	2340
RH|P|C36660	1220_Z	1663	274
RH|P|C30426	1220_Z	1663	1912
RH|P|C31834	1220_Z	1663	13959
RH|P|C35048	1220_Z	1663	10265
RH|P|C13617	1220_Z	1663	777
RH|P|C4862	1220_Z	1663	3443
RH|P|C27217	1220_Z	1663	225
RH|P|C2493	1220_Z	1663	11593
RH|P|C17793	1220_Z	1663	4891
RH|P|C38734	1220_Z	1663	7212
RH|P|C19918	1220_Z	1663	1475
RH|P|C10678	1220_Z	1663	4599
RH|P|C10599	1220_Z	1663	7479
RH|P|C8808	1220_Z	1663	3840
RH|P|C13594	1220_Z	1663	11641
RH|P|C35329	1220_Z	1663	4516
RH|P|C32070	1220_Z	1663	4626
RH|P|C41156	1220_Z	1663	7998
RH|P|C39041	1220_Z	1663	1240
RH|P|C18926	1220_Z	1663	152
RH|P|C6722	1220_Z	1663	4698
RH|P|C41892	1220_Z	1663	5790
RH|P|C8526	1220_Z	1663	2104
RH|P|C22627	1220_Z	1663	1797
RH|P|C16585	1220_Z	1663	9859
RH|P|C7679	1220_Z	1663	11113
RH|P|C41984	1220_Z	1663	407
RH|P|C37690	1220_Z	1663	1591
RH|P|C33182	1220_Z	1663	7972
RH|P|C8177	1220_Z	1663	6634
RH|P|C23730	1220_Z	1663	4285
RH|P|C32370	1220_Z	1663	1682
RH|P|C21232	1220_Z	1663	5408
RH|P|C22749	1220_Z	1663	5550
RH|P|C17163	1220_Z	1663	5194
RH|P|C33474	1220_Z	1663	498
RH|P|C8618	1220_Z	1663	276
RH|P|C14597	1220_Z	1663	800
RH|P|C34913	1220_Z	1663	345
RH|P|C36708	1220_Z	1663	3063
RH|P|C33842	1220_Z	1663	819
RH|P|C3854	1220_Z	1663	3773
RH|P|C41669	1220_Z	1663	4264
RH|P|C1772	1220_Z	1663	3147
RH|P|C18845	1220_Z	1663	779
RH|P|C12284	1220_Z	1663	3748
RH|P|C39375	1220_Z	1663	3552
RH|P|C38926	1220_Z	1663	2993
RH|P|C3140	1220_Z	1663	2112
RH|P|C18594	1220_Z	1663	2029
RH|P|C13127	1220_Z	1663	1847
RH|P|C37958	1220_Z	1663	1768
RH|P|C33619	1220_Z	1663	818
RH|P|C28409	1220_Z	1663	408
RH|P|C34948	1220_Z	1663	1220
RH|P|C25791	1220_Z	1663	1130
RH|P|C11632	1220_Z	1663	1080
RH|P|C13273	1220_Z	1663	1064
RH|P|C5246	1220_Z	1663	1211
RH|P|C4296	1220_Z	1663	581
RH|P|C18410	1220_Z	1663	403
RH|P|C20024	1286_CA	407	837986
RH|P|C19787	1286_CA	407	766
RH|P|C27036	1286_CA	407	421
RH|P|C16696	1286_CA	407	522
RH|P|C22335	1286_CA	407	1693
RH|P|C17536	1286_CA	407	331
RH|P|C36266	1286_CA	407	759385
RH|P|C17430	1286_CA	407	2019
RH|P|C39571	1286_CA	407	1001
RH|P|C11988	1286_CA	407	3121
RH|P|C30807	1286_CA	407	5635
RH|P|C11036	1286_CA	407	482
RH|P|C8429	1286_CA	407	603807
RH|P|C7297	1286_CA	407	468
RH|P|C27411	1286_CA	407	11158
RH|P|C7525	1286_CA	407	134261
RH|P|C369	1286_CA	407	135604
RH|P|C30387	1286_CA	407	400
RH|P|C17706	1286_CA	407	1194
RH|P|C26088	1286_CA	407	177457
RH|P|C26287	1286_CA	407	1036
RH|P|C7928	1286_CA	407	688
RH|P|C30161	1286_CA	407	364
RH|P|C28318	1286_CA	407	493
RH|P|C28858	1286_CA	407	64925
RH|P|C20635	1286_CA	407	150734
RH|P|C22101	1286_CA	407	294500
RH|P|C9977	1286_CA	407	1403
RH|P|C37024	1286_CA	407	5698
RH|P|C32981	1286_CA	407	288336
RH|P|C26065	1286_CA	407	764
RH|P|C4316	1286_CA	407	111174
RH|P|C515	1286_CA	407	1030
RH|P|C37634	1286_CA	407	51044
RH|P|C13524	1286_CA	407	243134
RH|P|C36995	1286_CA	407	27220
RH|P|C3939	1286_CA	407	83239
RH|P|C7908	1286_CA	407	6014
RH|P|C33669	1286_CA	407	849
RH|P|C13072	1286_CA	407	62024
RH|P|C13416	1286_CA	407	110514
RH|P|C15653	1286_CA	407	309
RH|P|C13158	1286_CA	407	764
RH|P|C36522	1286_CA	407	54744
RH|P|C27700	1286_CA	407	23386
RH|P|C35867	1286_CA	407	18096
RH|P|C6383	1286_CA	407	1480
RH|P|C40126	1286_CA	407	92325
RH|P|C24296	1286_CA	407	1457
RH|P|C2276	1286_CA	407	123569
RH|P|C36419	1286_CA	407	1125
RH|P|C36605	1286_CA	407	94418
RH|P|C38349	1286_CA	407	34459
RH|P|C34169	1286_CA	407	3499
RH|P|C37252	1286_CA	407	82484
RH|P|C23757	1286_CA	407	11424
RH|P|C29490	1286_CA	407	68992
RH|P|C6592	1286_CA	407	1905
RH|P|C10967	1286_CA	407	68645
RH|P|C9642	1286_CA	407	41480
RH|P|C41945	1286_CA	407	40016
RH|P|C19496	1286_CA	407	38684
RH|P|C18342	1286_CA	407	838
RH|P|C10731	1286_CA	407	35166
RH|P|C12993	1286_CA	407	32959
RH|P|C22266	1286_CA	407	31356
RH|P|C34926	1286_CA	407	26101
RH|P|C6151	1286_CA	407	25884
RH|P|C18383	1286_CA	407	22708
RH|P|C4940	1286_CA	407	21737
RH|P|C15187	1286_CA	407	20403
RH|P|C18833	1286_CA	407	17713
RH|P|C7224	1286_CA	407	11812
RH|P|C3460	1286_CA	407	11399
RH|P|C20968	1286_CA	407	11187
RH|P|C17269	1286_CA	407	1469
RH|P|C18964	1286_CA	407	413
RH|P|C16166	1286_CA	407	8201
RH|P|C22930	1286_CA	407	1012
RH|P|C5500	1286_CA	407	287
RH|P|C19994	1286_CA	407	3599
RH|P|C41991	1286_CA	407	483
RH|P|C6537	1286_CA	407	6454
RH|P|C36574	1286_CA	407	5804
RH|P|C18573	1286_CA	407	5637
RH|P|C17358	1286_CA	407	5210
RH|P|C12692	1286_CA	407	4549
RH|P|C22828	1286_CA	407	4361
RH|P|C36082	1286_CA	407	3495
RH|P|C23044	1286_CA	407	3109
RH|P|C18798	1286_CA	407	2671
RH|P|C13718	1286_CA	407	2680
RH|P|C7254	1286_CA	407	2004
RH|P|C21895	1139_CA	68	4840
RH|P|C25971	1139_CA	68	381
RH|P|C28145	1139_CA	68	2078
RH|P|C41595	1139_CA	68	496
RH|P|C36215	1139_CA	68	96551
RH|P|C18421	1139_CA	68	275895
RH|P|C7636	1139_CA	68	384
RH|P|C25610	1139_CA	68	89021
RH|P|C25361	1139_CA	68	337790
RH|P|C27330	1139_CA	68	178374
RH|P|C5884	1139_CA	68	362
RH|P|C21652	1139_CA	68	148428
RH|P|C38461	1139_CA	68	328
RH|P|C34538	1139_CA	68	569
RH|P|C17183	1139_CA	68	95670
RH|P|C34964	1139_CA	68	32474
RH|P|C24162	1139_CA	68	324707
RH|P|C33411	1139_CA	68	51560
RH|P|C109	1139_CA	68	5828
RH|P|C27263	1139_CA	68	121293
RH|P|C3296	1139_CA	68	51510
RH|P|C29532	1139_CA	68	7362
RH|P|C25835	1139_CA	68	939
RH|P|C35920	1139_CA	68	2352
RH|P|C35369	1139_CA	68	83217
RH|P|C7798	1139_CA	68	371
RH|P|C30580	1139_CA	68	461262
RH|P|C26838	1139_CA	68	291998
RH|P|C17851	1139_CA	68	70693
RH|P|C26993	1139_CA	68	388
RH|P|C17447	1139_CA	68	52596
RH|P|C8824	1139_CA	68	128623
RH|P|C38757	1139_CA	68	224
RH|P|C14863	1139_CA	68	233937
RH|P|C24111	1139_CA	68	251633
RH|P|C8677	1139_CA	68	48686
RH|P|C39042	1139_CA	68	205229
RH|P|C27232	1139_CA	68	104495
RH|P|C27072	1139_CA	68	49648
RH|P|C38735	1139_CA	68	3155
RH|P|C19528	1139_CA	68	581
RH|P|C27818	1139_CA	68	96522
RH|P|C8378	1139_CA	68	1363
RH|P|C26903	1139_CA	68	135236
RH|P|C35276	1139_CA	68	42441
RH|P|C27755	1139_CA	68	124705
RH|P|C23289	1139_CA	68	300
RH|P|C33676	1139_CA	68	731
RH|P|C35765	1139_CA	68	67938
RH|P|C22634	1139_CA	68	668
RH|P|C31907	1139_CA	68	789
RH|P|C23343	1139_CA	68	56755
RH|P|C29151	1139_CA	68	16595
RH|P|C8260	1139_CA	68	5456
RH|P|C289	1286_BY	59732	792332
RH|P|C18418	1286_BY	59732	71201
RH|P|C6164	1286_BY	59732	605724
RH|P|C20914	1286_BY	59732	334
RH|P|C14250	1286_BY	59732	201940
RH|P|C40165	1286_BY	59732	416867
RH|P|C13882	1286_BY	59732	310706
RH|P|C16727	1286_BY	59732	265296
RH|P|C30136	1286_BY	59732	274957
RH|P|C577	1286_BY	59732	194325
RH|P|C36074	1286_BY	59732	899
RH|P|C4671	1286_BY	59732	141871
RH|P|C5453	1286_BY	59732	349
RH|P|C2795	1286_BY	59732	1892
RH|P|C30708	1286_BY	59732	116173
RH|P|C14067	1286_BY	59732	547
RH|P|C34462	1286_BY	59732	1048
RH|P|C2840	1286_BY	59732	5068
RH|P|C28364	1286_BY	59732	417
RH|P|C25615	1286_BY	59732	4267
RH|P|C29223	1286_BY	59732	318
RH|P|C30963	1286_BY	59732	116243
RH|P|C9719	1286_BY	59732	786
RH|P|C5800	1286_BY	59732	2308
RH|P|C14990	1286_BY	59732	364
RH|P|C43	1286_BY	59732	270
RH|P|C27823	1286_BY	59732	103210
RH|P|C20736	1286_BY	59732	100659
RH|P|C31297	1286_BY	59732	87834
RH|P|C22481	1286_BY	59732	62254
RH|P|C20540	1286_BY	59732	44671
RH|P|C4410	1286_BY	59732	8627
RH|P|C7526	1286_BY	59732	3419
RH|P|C14769	1286_BY	59732	1439
RH|P|C35818	Sample15_17	45202	27891
RH|P|C13962	Sample18_213	45202	8636
RH|P|C26215	evo_1036569.014	876	7461
RH|P|C36087	evo_1036569.014	876	116133
RH|P|C10348	evo_1036569.014	876	86243
RH|P|C40571	evo_1036569.014	876	94217
RH|P|C3351	evo_1036569.014	876	187337
RH|P|C39836	evo_1036569.014	876	408781
RH|P|C34517	evo_1036569.014	876	459610
RH|P|C3400	evo_1036569.014	876	512196
RH|P|C41394	evo_1036569.014	876	1160570
RH|P|C28709	evo_1036569.014	876	40417
RH|P|C3164	evo_1036569.014	876	20728
RH|P|C30498	evo_1036569.014	876	2225
RH|P|C28091	evo_1036569.014	876	6324
RH|P|C16124	evo_1036569.014	876	5888
RH|P|C42037	evo_1036569.014	876	5258
RH|P|C20031	evo_1036569.014	876	5358
RH|P|C23500	evo_1036569.014	876	2395
RH|P|C13460	evo_1036569.014	876	1936
RH|P|C20486	evo_1036569.014	876	1160
RH|P|C5172	evo_1036569.014	876	1087
RH|P|C23754	evo_1036569.014	876	1115
RH|P|C39938	evo_1036569.014	876	976
RH|P|C24376	evo_1036569.014	876	1353
RH|P|C2838	evo_1036686.032	1121320	89529
RH|P|C32587	evo_1036686.032	1121320	574016
RH|P|C10662	evo_1036686.032	1121320	16738
RH|P|C1876	evo_1036686.032	1121320	288112
RH|P|C1493	evo_1036686.032	1121320	149675
RH|P|C33296	evo_1036686.032	1121320	146816
RH|P|C11806	evo_1036686.032	1121320	515560
RH|P|C15898	evo_1036686.032	1121320	153164
RH|P|C27734	evo_1036686.032	1121320	172493
RH|P|C29032	evo_1036686.032	1121320	1930
RH|P|C1261	evo_1036686.032	1121320	69353
RH|P|C6970	evo_1036686.032	1121320	98382
RH|P|C3002	evo_1036686.032	1121320	232891
RH|P|C38354	evo_1036686.032	1121320	235086
RH|P|C9187	evo_1036686.032	1121320	18784
RH|P|C36157	evo_1036686.032	1121320	69841
RH|P|C30884	evo_1036686.032	1121320	36331
RH|P|C14943	evo_1036686.032	1121320	77501
RH|P|C7446	evo_1036686.032	1121320	22095
RH|P|C10449	evo_1036686.032	1121320	46891
RH|P|C7961	evo_1036686.032	1121320	86053
RH|P|C22519	evo_1036686.032	1121320	115889
RH|P|C31451	evo_1036686.032	1121320	63936
RH|P|C7931	evo_1036686.032	1121320	70345
RH|P|C29923	evo_1036686.032	1121320	84173
RH|P|C37717	evo_1036686.032	1121320	163818
RH|P|C20110	evo_1036686.032	1121320	34167
RH|P|C13566	evo_1036686.032	1121320	85220
RH|P|C8051	evo_1036686.032	1121320	105560
RH|P|C14456	evo_1036686.032	1121320	88607
RH|P|C23349	evo_1036686.032	1121320	87387
RH|P|C1672	evo_1036686.032	1121320	104262
RH|P|C20160	evo_1036686.032	1121320	74662
RH|P|C6499	evo_1036686.032	1121320	43845
RH|P|C22951	evo_1036686.032	1121320	29416
RH|P|C29682	evo_1036686.032	1121320	51613
RH|P|C2853	evo_1036686.032	1121320	34144
RH|P|C6963	evo_1036686.032	1121320	40611
RH|P|C5432	evo_1036686.032	1121320	4871
RH|P|C23297	evo_1036686.032	1121320	29862
RH|P|C38451	evo_1036686.032	1121320	30492
RH|P|C26275	evo_1036686.032	1121320	28477
RH|P|C4780	evo_1036686.032	1121320	63327
RH|P|C29868	evo_1036686.032	1121320	25681
RH|P|C7069	evo_1036686.032	1121320	48056
RH|P|C24928	evo_1036686.032	1121320	13192
RH|P|C38233	evo_1036686.032	1121320	5838
RH|P|C19396	evo_1036686.032	1121320	4751
RH|P|C27588	evo_1036686.032	1121320	2525
RH|P|C426	evo_1036686.032	1121320	2208
RH|P|C30940	evo_1036686.032	1121320	1055
RH|P|C30590	evo_1036686.032	1121320	1281
RH|P|C17795	evo_1036686.032	1121320	150
RH|P|C32084	1287_BG	379	1078321
RH|P|C40217	1287_BG	379	261
RH|P|C37087	1287_BG	379	950
RH|P|C8879	1287_BG	379	6134
RH|P|C33886	1287_BG	379	5831
RH|P|C33034	1287_BG	379	537
RH|P|C38506	1287_BG	379	826973
RH|P|C24316	1287_BG	379	1181
RH|P|C11679	1287_BG	379	23111
RH|P|C26909	1287_BG	379	455949
RH|P|C15331	1287_BG	379	398
RH|P|C3900	1287_BG	379	1701
RH|P|C8193	1287_BG	379	423900
RH|P|C40995	1287_BG	379	294
RH|P|C37805	1287_BG	379	35154
RH|P|C40028	1287_BG	379	382756
RH|P|C29389	1287_BG	379	376651
RH|P|C25022	1287_BG	379	278311
RH|P|C34527	1287_BG	379	251634
RH|P|C30770	1287_BG	379	242667
RH|P|C15278	1287_BG	379	325
RH|P|C5705	1287_BG	379	189359
RH|P|C15755	1287_BG	379	132916
RH|P|C31317	1287_BG	379	34191
RH|P|C14496	1287_BG	379	28631
RH|P|C20998	1287_BG	379	3189
RH|P|C2344	1287_BG	379	3101
RH|P|C24914	Sample22_482	32644	10361
RH|P|C33796	Sample6_553	32644	9007
RH|P|C28375	1285_AI	407	662
RH|P|C26435	1285_AI	407	602588
RH|P|C5215	1285_AI	407	801
RH|P|C26156	1285_AI	407	11507
RH|P|C33197	1285_AI	407	326
RH|P|C24218	1285_AI	407	176
RH|P|C26490	1285_AI	407	518
RH|P|C36367	1285_AI	407	11581
RH|P|C14742	1285_AI	407	1660
RH|P|C40085	1285_AI	407	393918
RH|P|C10973	1285_AI	407	1086
RH|P|C29248	1285_AI	407	1026
RH|P|C26721	1285_AI	407	300732
RH|P|C32555	1285_AI	407	243
RH|P|C13784	1285_AI	407	302
RH|P|C35984	1285_AI	407	297137
RH|P|C1211	1285_AI	407	288338
RH|P|C29142	1285_AI	407	5470
RH|P|C27697	1285_AI	407	272762
RH|P|C21621	1285_AI	407	189643
RH|P|C40553	1285_AI	407	184191
RH|P|C34544	1285_AI	407	666
RH|P|C291	1285_AI	407	1513
RH|P|C26720	1285_AI	407	156293
RH|P|C37852	1285_AI	407	11386
RH|P|C7227	1285_AI	407	156143
RH|P|C39348	1285_AI	407	2459
RH|P|C8	1285_AI	407	270
RH|P|C989	1285_AI	407	153331
RH|P|C40959	1285_AI	407	153183
RH|P|C2485	1285_AI	407	114362
RH|P|C17489	1285_AI	407	651
RH|P|C1967	1285_AI	407	132250
RH|P|C3438	1285_AI	407	128346
RH|P|C21857	1285_AI	407	125296
RH|P|C3372	1285_AI	407	123924
RH|P|C11187	1285_AI	407	115066
RH|P|C22710	1285_AI	407	86792
RH|P|C32578	1285_AI	407	107900
RH|P|C13234	1285_AI	407	82691
RH|P|C5158	1285_AI	407	5881
RH|P|C24327	1285_AI	407	2119
RH|P|C26433	1285_AI	407	79748
RH|P|C35788	1285_AI	407	32580
RH|P|C38595	1285_AI	407	970
RH|P|C17632	1285_AI	407	56380
RH|P|C23051	1285_AI	407	1507
RH|P|C134	1285_AI	407	1307
RH|P|C14881	1285_AI	407	625
RH|P|C2639	1285_AI	407	55395
RH|P|C4155	1285_AI	407	53850
RH|P|C14504	1285_AI	407	36739
RH|P|C25540	1285_AI	407	10494
RH|P|C3133	1285_AI	407	51452
RH|P|C38589	1285_AI	407	64219
RH|P|C13423	1285_AI	407	38136
RH|P|C19222	1285_AI	407	6196
RH|P|C24974	1285_AI	407	1429
RH|P|C1235	1285_AI	407	35389
RH|P|C276	1285_AI	407	370
RH|P|C13175	1285_AI	407	436
RH|P|C40513	1285_AI	407	766
RH|P|C37465	1285_AI	407	34649
RH|P|C16794	1285_AI	407	33224
RH|P|C37921	1285_AI	407	4459
RH|P|C40624	1285_AI	407	32843
RH|P|C33065	1285_AI	407	527
RH|P|C27000	1285_AI	407	318
RH|P|C27265	1285_AI	407	2732
RH|P|C37715	1285_AI	407	32577
RH|P|C39593	1285_AI	407	20356
RH|P|C37905	1285_AI	407	20170
RH|P|C7454	1285_AI	407	19487
RH|P|C17894	1285_AI	407	4193
RH|P|C13609	1285_AI	407	1730
RH|P|C30719	1285_AI	407	16115
RH|P|C35022	1285_AI	407	15771
RH|P|C21281	1285_AI	407	15466
RH|P|C34170	1285_AI	407	1287
RH|P|C29909	1285_AI	407	8079
RH|P|C15824	1285_AI	407	18525
RH|P|C35897	1285_AI	407	9652
RH|P|C23030	1285_AI	407	11388
RH|P|C40371	1285_AI	407	1104
RH|P|C31034	1285_AI	407	12760
RH|P|C6519	1285_AI	407	3796
RH|P|C16253	1285_AI	407	9214
RH|P|C34727	1285_AI	407	9280
RH|P|C17320	1285_AI	407	8870
RH|P|C26896	1285_AI	407	8248
RH|P|C1177	1285_AI	407	8014
RH|P|C26239	1285_AI	407	2632
RH|P|C38182	1285_AI	407	6999
RH|P|C21937	1285_AI	407	4721
RH|P|C20341	1285_AI	407	3926
RH|P|C338	1285_AI	407	3202
RH|P|C7604	1285_AI	407	2715
RH|P|C26985	1285_AI	407	2720
RH|P|C28554	1285_AI	407	1972
RH|P|C15872	1285_AI	407	1352
RH|P|C23822	1285_AI	407	1075
RH|P|C25824	1139_AP	1259470	4301
RH|P|C4603	1139_AP	1259470	1290
RH|P|C715	1139_AP	1259470	41001
RH|P|C17441	1139_AP	1259470	1351639
RH|P|C28479	1139_AP	1259470	115288
RH|P|C30394	1139_AP	1259470	1114859
RH|P|C24923	1139_AP	1259470	1344
RH|P|C4423	1139_AP	1259470	632377
RH|P|C16702	1139_AP	1259470	867
RH|P|C38540	1139_AP	1259470	788
RH|P|C34379	1139_AP	1259470	1526
RH|P|C40803	1139_AP	1259470	495
RH|P|C39346	1139_AP	1259470	333
RH|P|C12357	1139_AP	1259470	1915
RH|P|C23324	1139_AP	1259470	885
RH|P|C2757	1139_AP	1259470	77449
RH|P|C41463	1139_AP	1259470	293
RH|P|C1475	1139_AP	1259470	496
RH|P|C34622	1139_AP	1259470	216385
RH|P|C33808	1139_AP	1259470	481
RH|P|C25330	1139_AP	1259470	486898
RH|P|C15219	1139_AP	1259470	363398
RH|P|C26640	1139_AP	1259470	423311
RH|P|C30143	1139_AP	1259470	364
RH|P|C5426	1139_AP	1259470	1263
RH|P|C39898	1139_AP	1259470	583
RH|P|C9276	1139_AP	1259470	596
RH|P|C38476	1139_AP	1259470	1726
RH|P|C17284	1139_AP	1259470	430
RH|P|C2629	1139_AP	1259470	914
RH|P|C33011	1139_AP	1259470	37361
RH|P|C36321	1139_AP	1259470	274621
RH|P|C4652	1139_AP	1259470	52416
RH|P|C6684	1139_AP	1259470	408
RH|P|C1354	1139_AP	1259470	5454
RH|P|C28210	1139_AP	1259470	2839
RH|P|C11575	1139_AP	1259470	2611
RH|P|C15176	Sample18_307	32644	6485
